experiment_id,timestamp,seed,variant,number_of_users,strategy,total_bandwidth,total_allocated,utilization_percentage,jain_fairness_index,average_utility,latency_ms,jitter_ms,computational_time,data_source
ablation_42_100_max_min_fairness_qos_violation_penalty_45,2026-09-01T13:56:03.404175,45,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.371286,11.81,3.44,0.00017,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_46,2026-09-01T13:56:03.406536,46,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.353957,20.44,3.0,0.000334,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_47,2026-09-01T13:56:03.408845,47,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.352571,12.93,3.15,0.000169,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_48,2026-09-01T13:56:03.410627,48,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.360889,15.67,1.66,0.000168,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_49,2026-09-01T13:56:03.412480,49,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.3699,8.94,3.07,0.000168,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_50,2026-09-01T13:56:03.414266,50,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.344253,14.97,2.33,0.000169,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_51,2026-09-01T13:56:03.416046,51,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.371286,11.41,3.51,0.000172,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_52,2026-09-01T13:56:03.417848,52,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.401784,21.7,1.27,0.000167,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_53,2026-09-01T13:56:03.421053,53,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.393467,16.64,5.45,0.000337,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_54,2026-09-01T13:56:03.425092,54,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.38307,20.79,1.69,0.000293,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_55,2026-09-01T13:56:03.427795,55,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.371286,9.26,5.75,0.000173,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_56,2026-09-01T13:56:03.430049,56,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.365741,21.52,3.8,0.000171,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_57,2026-09-01T13:56:03.432581,57,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.374059,8.6,3.95,0.000326,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_58,2026-09-01T13:56:03.435989,58,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.380297,16.13,2.03,0.000319,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_59,2026-09-01T13:56:03.438460,59,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.365741,11.14,5.66,0.000223,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_60,2026-09-01T13:56:03.441160,60,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.369207,12.31,3.89,0.000171,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_61,2026-09-01T13:56:03.442973,61,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.380297,14.92,3.78,0.000172,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_62,2026-09-01T13:56:03.444806,62,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.376831,20.99,1.87,0.00017,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_63,2026-09-01T13:56:03.446586,63,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.38099,14.23,2.47,0.000168,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_64,2026-09-01T13:56:03.448369,64,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.376831,14.67,4.15,0.000174,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_65,2026-09-01T13:56:03.450218,65,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.377524,13.81,2.44,0.00017,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_66,2026-09-01T13:56:03.451994,66,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.362275,8.99,3.17,0.000168,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_67,2026-09-01T13:56:03.453761,67,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.35465,9.05,4.83,0.000168,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_68,2026-09-01T13:56:03.455734,68,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.358116,18.38,5.7,0.000278,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_69,2026-09-01T13:56:03.458291,69,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.377524,17.58,1.48,0.000164,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_70,2026-09-01T13:56:03.460149,70,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.359503,20.74,2.47,0.000166,SIMULATION
ablation_42_100_max_min_fairness_qos_violation_penalty_71,2026-09-01T13:56:03.461905,71,qos_violation_penalty,100,max_min_fairness,100.0,100.0,100.0,1.0,0.36782,12.53,4.1,0.000192,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_42,2026-09-01T13:56:03.463660,42,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7987,0.332507,16.95,1.13,0.000171,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_43,2026-09-01T13:56:03.465395,43,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7804,0.320637,8.54,4.48,0.000169,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_44,2026-09-01T13:56:03.467162,44,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.774,0.345799,13.72,3.71,0.000168,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_45,2026-09-01T13:56:03.468882,45,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8017,0.333807,11.81,3.44,0.000168,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_46,2026-09-01T13:56:03.470657,46,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7808,0.321924,20.44,3.0,0.000174,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_47,2026-09-01T13:56:03.472767,47,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8148,0.321822,12.93,3.15,0.000297,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_48,2026-09-01T13:56:03.475100,48,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.801,0.326853,15.67,1.66,0.00017,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_49,2026-09-01T13:56:03.476874,49,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8105,0.342269,8.94,3.07,0.00017,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_50,2026-09-01T13:56:03.478628,50,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7857,0.309904,14.97,2.33,0.000176,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_51,2026-09-01T13:56:03.480359,51,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8284,0.344396,11.41,3.51,0.000173,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_52,2026-09-01T13:56:03.482147,52,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7977,0.361894,21.7,1.27,0.000169,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_53,2026-09-01T13:56:03.483916,53,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8223,0.362777,16.64,5.45,0.000196,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_54,2026-09-01T13:56:03.485836,54,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8305,0.361417,20.79,1.69,0.00017,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_55,2026-09-01T13:56:03.487590,55,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7987,0.335735,9.26,5.75,0.00017,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_56,2026-09-01T13:56:03.490897,56,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7926,0.326148,21.52,3.8,0.000326,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_57,2026-09-01T13:56:03.492920,57,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7883,0.334134,8.6,3.95,0.00017,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_58,2026-09-01T13:56:03.494684,58,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8169,0.356162,16.13,2.03,0.000169,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_59,2026-09-01T13:56:03.496489,59,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7991,0.33289,11.14,5.66,0.000174,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_60,2026-09-01T13:56:03.498230,60,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7857,0.333256,12.31,3.89,0.000172,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_61,2026-09-01T13:56:03.499975,61,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8349,0.349635,14.92,3.78,0.000179,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_62,2026-09-01T13:56:03.501696,62,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8024,0.342686,20.99,1.87,0.000162,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_63,2026-09-01T13:56:03.503416,63,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8179,0.3492,14.23,2.47,0.000167,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_64,2026-09-01T13:56:03.505852,64,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8268,0.349424,14.67,4.15,0.00027,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_65,2026-09-01T13:56:03.508837,65,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8054,0.34327,13.81,2.44,0.000311,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_66,2026-09-01T13:56:03.510848,66,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8151,0.341377,8.99,3.17,0.000171,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_67,2026-09-01T13:56:03.512659,67,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8127,0.331577,9.05,4.83,0.000171,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_68,2026-09-01T13:56:03.514474,68,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7877,0.324448,18.38,5.7,0.000165,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_69,2026-09-01T13:56:03.516204,69,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7888,0.340355,17.58,1.48,0.000168,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_70,2026-09-01T13:56:03.517925,70,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.7627,0.323133,20.74,2.47,0.000169,SIMULATION
ablation_42_100_alpha_fair_qos_violation_penalty_71,2026-09-01T13:56:03.519596,71,qos_violation_penalty,100,alpha_fair,100.0,100.0,100.0,0.8056,0.336012,12.53,4.1,0.000163,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_42,2026-09-01T13:56:03.547878,42,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6231,0.274486,16.95,1.13,0.000154,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_43,2026-09-01T13:56:03.567865,43,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6494,0.268019,8.54,4.48,0.000157,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_44,2026-09-01T13:56:03.587754,44,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6079,0.276358,13.72,3.71,0.000149,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_45,2026-09-01T13:56:03.610096,45,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.625,0.277148,11.81,3.44,0.000143,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_46,2026-09-01T13:56:03.629247,46,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.641,0.272962,20.44,3.0,0.000193,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_47,2026-09-01T13:56:03.650340,47,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6452,0.275908,12.93,3.15,0.000144,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_48,2026-09-01T13:56:03.671791,48,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6369,0.273328,15.67,1.66,0.000188,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_49,2026-09-01T13:56:03.693446,49,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6515,0.270564,8.94,3.07,0.000165,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_50,2026-09-01T13:56:03.713902,50,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6579,0.269286,14.97,2.33,0.000142,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_51,2026-09-01T13:56:03.735442,51,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6061,0.276991,11.41,3.51,0.00014,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_52,2026-09-01T13:56:03.754237,52,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.5714,0.292951,21.7,1.27,0.000135,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_53,2026-09-01T13:56:03.773803,53,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.5865,0.279995,16.64,5.45,0.000135,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_54,2026-09-01T13:56:03.791756,54,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.5935,0.281121,20.79,1.69,0.000166,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_55,2026-09-01T13:56:03.810102,55,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.5988,0.284407,9.26,5.75,0.000258,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_56,2026-09-01T13:56:03.830365,56,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6154,0.280577,21.52,3.8,0.000134,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_57,2026-09-01T13:56:03.849295,57,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6042,0.280384,8.6,3.95,0.000139,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_58,2026-09-01T13:56:03.866903,58,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.5988,0.278338,16.13,2.03,0.000157,SIMULATION
ablation_42_100_game_theory_qos_violation_penalty_59,2026-09-01T13:56:03.888051,59,qos_violation_penalty,100,game_theory,100.0,100.0,100.0,0.6536,0.271104,11.14,5.66,0.000135,SIMULATION
